,seed,sampSize,dim,knn,title,data,FP,RAVK1,RAVK2,Proposed,trueInfo
23,85.0,300.0,1.0,7.0,Continuous and Independent,contIndep,0.10370765227238027,-0.08545053587058876,-0.08545053587058876,0.03663512427830865,0.0
24,85.0,300.0,1.0,7.0,Discrete and Independent,discIndep,2.02562225661693,-0.8122864901887613,-0.03878031317831236,0.0133091992891638,0.0
25,85.0,300.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.10764022200099312,-0.09815336052599383,-0.09815336052599383,0.03317296443538529,0.0
26,85.0,300.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,2.0845926952664087,-1.1509369928955386,-0.048797787715007125,0.021596387010636785,0.0
27,85.0,400.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.5783218845736019,-0.5152363784910263,-0.12026133023947977,0.006995668188678925,0.0
28,85.0,400.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.830793732870006,0.20612845028864382,0.4097936143181996,0.5773519408994651,0.636514168294813
29,85.0,400.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.4350508746396162,0.4475863536517337,0.6108042636845649,0.7080477581628961,0.7439391698723354
30,85.0,400.0,1.0,7.0,Discrete and Dependent,discDep,2.3980818629001917,0.13620811631925686,0.1650029902941812,0.19798532261147297,0.19274475702175753
31,85.0,400.0,1.0,7.0,Continuous and Dependent,contDep,0.6101541641792931,0.3735356865965232,0.3735356865965232,0.528776746087329,0.5108256237659908
32,85.0,400.0,1.0,7.0,Continuous and Independent,contIndep,0.09184234355306167,-0.08081233816469481,-0.08081233816469481,0.030272521847509157,0.0
33,85.0,400.0,1.0,7.0,Discrete and Independent,discIndep,2.027160981996058,-0.7600122981891657,-0.05143529030584447,-0.005433481368024906,0.0
34,85.0,400.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.07757282992243573,-0.11146997223252378,-0.11146997223252378,0.011002935384514476,0.0
35,85.0,400.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.7927736253775526,-1.3792274866962067,-0.026833656551160354,0.028969315103650035,0.0
36,85.0,500.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.6893183129459153,-0.5587710023426603,-0.11558060236652885,0.0073732032413685806,0.0
37,85.0,500.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.7655582224621714,0.2883171137509515,0.40314295443150167,0.5653575813375336,0.636514168294813
38,85.0,500.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.403711693893664,0.3854094217704442,0.5804585061123677,0.660676341838208,0.7439391698723354
39,85.0,500.0,1.0,7.0,Discrete and Dependent,discDep,2.4003015652385127,0.08762711074789913,0.12034786795597209,0.14698496588727378,0.19274475702175753
40,85.0,500.0,1.0,7.0,Continuous and Dependent,contDep,0.6207324219192286,0.39796370421757604,0.39796370421757604,0.5444336979531869,0.5108256237659908
41,85.0,500.0,1.0,7.0,Continuous and Independent,contIndep,0.0553015842174315,-0.09986472122769426,-0.09986472122769426,0.0025455587221082546,0.0
42,85.0,500.0,1.0,7.0,Discrete and Independent,discIndep,2.178446463751168,-0.5950392838105265,-0.048693174763687674,-0.005359874508237697,0.0
43,85.0,500.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.08342227436058416,-0.08749292100135385,-0.08749292100135385,0.025467575067226616,0.0
44,85.0,500.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.8674554931058818,-1.3707267525929996,-0.055209145728127,-0.002476775484649648,0.0
45,85.0,600.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.5955110061050595,-0.5663981729784462,-0.12667877566070881,-0.006665294777323292,0.0
46,85.0,600.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.7774056936394698,0.361117351211681,0.43934089053635916,0.6069649419998591,0.636514168294813
47,85.0,600.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.5642828201647456,0.45136880140278435,0.6318000477375046,0.7061075054680068,0.7439391698723354
48,85.0,600.0,1.0,7.0,Discrete and Dependent,discDep,2.4264159195016677,0.17918170479824203,0.2040842123949516,0.22677672763823006,0.19274475702175753
49,85.0,600.0,1.0,7.0,Continuous and Dependent,contDep,0.5802742192397891,0.3747658488116163,0.3747658488116163,0.510646927824924,0.5108256237659908
50,85.0,600.0,1.0,7.0,Continuous and Independent,contIndep,0.06029252642068283,-0.08840396848462098,-0.08840396848462098,0.010292593899636377,0.0
51,85.0,600.0,1.0,7.0,Discrete and Independent,discIndep,2.208586923031082,-0.48658588620164495,-0.05029776088563245,-0.012401424154788954,0.0
52,85.0,600.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.08672690789195116,-0.07781275479148023,-0.07781275479148023,0.03093441589754177,0.0
53,85.0,600.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.8016546766984054,-1.4570481093670078,-0.04856188881170382,-0.0033492212196307627,0.0
54,85.0,700.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.6607307121021375,-0.5798792451901112,-0.10730525793184635,0.007620275433790444,0.0
55,85.0,700.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.8059599404858706,0.39136290050522626,0.4710829739502089,0.6362419204285179,0.636514168294813
56,85.0,700.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.4555331269646807,0.4499745917715141,0.6185440105927468,0.6881170992207456,0.7439391698723354
57,85.0,700.0,1.0,7.0,Discrete and Dependent,discDep,2.3908080742937843,0.10024139855250175,0.13616652846893743,0.15462005376976978,0.19274475702175753
58,85.0,700.0,1.0,7.0,Continuous and Dependent,contDep,0.6274188461613828,0.4207927469746742,0.4207927469746742,0.5557921070989816,0.5108256237659908
59,85.0,700.0,1.0,7.0,Continuous and Independent,contIndep,0.0867360350174416,-0.06058643711424648,-0.06058643711424648,0.036449305361603075,0.0
60,85.0,700.0,1.0,7.0,Discrete and Independent,discIndep,2.225730388584898,-0.44997992483439564,-0.038101851980510644,-0.004181028203098801,0.0
61,85.0,700.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.07333247856497552,-0.08844922630111123,-0.08844922630111123,0.017103143082054132,0.0
62,85.0,700.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.740986450043745,-1.5051380953328664,-0.0470712990732935,-0.0012116557708697366,0.0
63,85.0,800.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.6708913380867336,-0.5018104545740907,-0.09396055811938664,0.021657371359009126,0.0
64,85.0,800.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.768557404406889,0.3586327552516042,0.44165042538348165,0.5993421373799077,0.636514168294813
65,85.0,800.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.5515674638576766,0.5630624292856365,0.7103155685509496,0.7783403110977273,0.7439391698723354
66,85.0,800.0,1.0,7.0,Discrete and Dependent,discDep,2.437723214285745,0.12942906894189343,0.1457396381101164,0.16348193886067983,0.19274475702175753
67,85.0,800.0,1.0,7.0,Continuous and Dependent,contDep,0.6264779497887112,0.42842015419185075,0.42842015419185075,0.5589748177594478,0.5108256237659908
68,85.0,800.0,1.0,7.0,Continuous and Independent,contIndep,0.0768131271360913,-0.06867572821270902,-0.06867572821270902,0.026607565777025423,0.0
69,85.0,800.0,1.0,7.0,Discrete and Independent,discIndep,2.2785865201255815,-0.37053494425652267,-0.029692699864553185,0.0018979573968226548,0.0
70,85.0,800.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.07918879948297208,-0.07751700584601584,-0.07751700584601584,0.02517037000102323,0.0
71,85.0,800.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.5653796287449484,-1.639892575891102,-0.02995444274868956,0.009322935835321327,0.0
72,85.0,900.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.6347627731187111,-0.5727361583155289,-0.10727565021775111,0.006127364146003843,0.0
73,85.0,900.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.721120308037823,0.35161821672733284,0.4307591302821169,0.5844477576371703,0.636514168294813
74,85.0,900.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.5517798870082455,0.4650729143023639,0.6293513538335044,0.6885161599286096,0.7439391698723354
