,seed,sampSize,dim,knn,title,data,FP,RAVK1,RAVK2,Proposed,trueInfo
4,21.0,500.0,1.0,7.0,income data,income,1.9812836970668002,-0.2672403107224207,-0.010514071392377387,0.051625166450834585,
5,21.0,600.0,1.0,7.0,income data,income,2.0797756072638593,-0.13144691870750266,-0.016599872091646876,0.04192113509944582,
6,21.0,700.0,1.0,7.0,income data,income,2.1518249037979293,-0.0851053620645227,-0.00043640763478745647,0.0516680112377082,
7,21.0,800.0,1.0,7.0,income data,income,2.143740738093989,-0.09510410715008773,0.0033929432547503357,0.04871986524830633,
8,21.0,900.0,1.0,7.0,income data,income,2.1894121596961473,-0.07331010271289395,0.004419440669017206,0.04508845127748333,
9,21.0,1000.0,1.0,7.0,income data,income,2.205830451718491,-0.06302709064753102,0.007428055004829954,0.044264648319163644,
0,22.0,100.0,1.0,7.0,income data,income,0.9331690503794452,-0.6903595001915523,-0.05922308880796279,0.05380135760824814,
1,22.0,200.0,1.0,7.0,income data,income,1.0774293170489764,-0.579028594631509,-0.0908488891839593,0.0014892694945780648,
2,22.0,300.0,1.0,7.0,income data,income,1.3876759430749315,-0.4359565335945163,-0.060780971534730055,0.020169043897460336,
3,22.0,400.0,1.0,7.0,income data,income,1.7864424846747662,-0.20736998611725405,-0.026347159241388467,0.04934200819857591,
4,22.0,500.0,1.0,7.0,income data,income,1.9295724696748693,-0.1653219946225447,-0.019922779839464853,0.04542577991573966,
5,22.0,600.0,1.0,7.0,income data,income,2.003922956180089,-0.14148144123608958,-0.004437449088565588,0.05279314550727802,
6,22.0,700.0,1.0,7.0,income data,income,2.039752904804648,-0.13552408010494507,0.003419201531899415,0.05273528594850225,
7,22.0,800.0,1.0,7.0,income data,income,2.070241161711585,-0.12864289176577717,-0.0006546534730658227,0.04361706878632772,
8,22.0,900.0,1.0,7.0,income data,income,2.161900877697857,-0.1123661915426972,-0.009713126292301687,0.030831209062935672,
9,22.0,1000.0,1.0,7.0,income data,income,2.209575734329363,-0.09279718984528151,0.0026371324722388387,0.03967446442353073,
0,23.0,100.0,1.0,7.0,income data,income,0.9008624239810805,-0.40113961298182604,0.05371040879702714,0.18312185612940535,
1,23.0,200.0,1.0,7.0,income data,income,1.0813438283340424,-0.4472053490264119,-0.06251222125483347,0.031294198791551604,
2,23.0,300.0,1.0,7.0,income data,income,1.4290834188707826,-0.4603975283253005,-0.052218760439317044,0.022809337474182765,
3,23.0,400.0,1.0,7.0,income data,income,1.6396278575762246,-0.23778971309190988,-0.050794848106764955,0.02264720511679509,
4,23.0,500.0,1.0,7.0,income data,income,1.878428871742674,-0.18751232832553572,-0.029622664958852643,0.036398389460097616,
5,23.0,600.0,1.0,7.0,income data,income,1.9810996220003627,-0.16371675855865656,-0.019082429025664017,0.0379077012527994,
6,23.0,700.0,1.0,7.0,income data,income,2.0079040667925403,-0.15847783036025465,-0.016134214401860487,0.03302386091147777,
7,23.0,800.0,1.0,7.0,income data,income,2.0618398127126563,-0.14085182153058437,-0.0017883166153924068,0.04227964309171891,
8,23.0,900.0,1.0,7.0,income data,income,2.174367132941943,-0.11210321393853943,-0.0018443610740379965,0.03863643586407417,
9,23.0,1000.0,1.0,7.0,income data,income,2.2373919980001467,-0.0943334592823742,-0.002153970958314346,0.03497074122762997,
0,24.0,100.0,1.0,7.0,income data,income,0.7149928696517853,-0.5624118300674172,-0.04557557094184292,0.07216989307662983,
1,24.0,200.0,1.0,7.0,income data,income,1.0502647170798967,-0.5150038195450257,-0.016287150299441458,0.07652150267593241,
2,24.0,300.0,1.0,7.0,income data,income,1.4712103467725997,-0.32105869567454354,0.02434195718477222,0.10797354209796879,
3,24.0,400.0,1.0,7.0,income data,income,1.8919385773272333,-0.23753979956801882,-0.005397103503601,0.06569002356658761,
4,24.0,500.0,1.0,7.0,income data,income,1.849084692467969,-0.19239182985099088,0.006788281246838715,0.07092211029595748,
5,24.0,600.0,1.0,7.0,income data,income,2.057768857603356,-0.13484910728022098,-0.0025733447675165477,0.05433400509616188,
6,24.0,700.0,1.0,7.0,income data,income,2.116810493688539,-0.13394371757043347,0.013328318654768719,0.06330349641330763,
7,24.0,800.0,1.0,7.0,income data,income,2.1814282181417854,-0.09910870638802315,0.0084300316718934,0.05287822523757251,
8,24.0,900.0,1.0,7.0,income data,income,2.186460575170495,-0.04494913283491354,0.020940433990540956,0.06236376603659682,
9,24.0,1000.0,1.0,7.0,income data,income,2.2489258952573423,-0.03418252179532321,0.020854061822346153,0.05842831593651248,
0,25.0,100.0,1.0,7.0,income data,income,0.6447157699389224,-0.3051797322543427,-0.015603459262343562,0.11947922585593933,
1,25.0,200.0,1.0,7.0,income data,income,1.065463694033169,-0.42793070813855827,-0.053459751558333934,0.04385108920826106,
2,25.0,300.0,1.0,7.0,income data,income,1.500552162608219,-0.28357003671812,-0.021652167415592574,0.06366520395518027,
3,25.0,400.0,1.0,7.0,income data,income,1.8982045896616813,-0.1957589981998362,-0.03258737645340682,0.043022811600510795,
4,25.0,500.0,1.0,7.0,income data,income,2.0210150403001568,-0.17758351905116032,-0.025559922080772034,0.03887697638317276,
5,25.0,600.0,1.0,7.0,income data,income,2.0742072751755565,-0.17462907353006726,-0.004814950531654052,0.05108610123853752,
6,25.0,700.0,1.0,7.0,income data,income,2.083644872130583,-0.15878045670387309,0.007299902366621928,0.05594964095035142,
7,25.0,800.0,1.0,7.0,income data,income,2.077157235974909,-0.11885797350560917,0.010741505423703931,0.055469337141237904,
8,25.0,900.0,1.0,7.0,income data,income,2.121101958422468,-0.10310553420580003,0.009697219775828875,0.0500830038483144,
9,25.0,1000.0,1.0,7.0,income data,income,2.120209444193805,-0.09577935668189622,0.017020857662456437,0.053217344076345964,
0,26.0,100.0,1.0,7.0,income data,income,0.49629770349815333,-0.45628585019758233,-0.021771334212098453,0.09719778832579566,
1,26.0,200.0,1.0,7.0,income data,income,1.0240638373438913,-0.47572321539085627,-0.04676242533902947,0.04853482201596416,
2,26.0,300.0,1.0,7.0,income data,income,1.521161169030123,-0.3875620071405668,-0.04500352067526194,0.032646027135821626,
3,26.0,400.0,1.0,7.0,income data,income,1.5981723484157626,-0.3106649484660123,-0.03657619090123092,0.029515386305861428,
4,26.0,500.0,1.0,7.0,income data,income,1.8021899468476144,-0.2703129844989968,-0.023155931123234982,0.03611281444331428,
5,26.0,600.0,1.0,7.0,income data,income,1.8909952158368468,-0.2544177542213599,-0.00812893610596245,0.044507333165596595,
6,26.0,700.0,1.0,7.0,income data,income,2.1003429542291308,-0.13366440532955842,-0.0009330276736843502,0.049724266754302575,
7,26.0,800.0,1.0,7.0,income data,income,2.1477511842005383,-0.1287473060650007,-0.0004734931115822727,0.045023027363136216,
8,26.0,900.0,1.0,7.0,income data,income,2.1946764043380496,-0.11256479476560244,0.005168043930794541,0.04605841343804443,
9,26.0,1000.0,1.0,7.0,income data,income,2.240078176393539,-0.08792942633915632,0.00798049272241217,0.04515917997400231,
0,27.0,100.0,1.0,7.0,income data,income,0.4416750860279985,-0.7118324396015755,-0.08933334991054931,0.02343104469119704,
1,27.0,200.0,1.0,7.0,income data,income,1.263360094614822,-0.323883822006414,-0.02521862004308995,0.08254704232102382,
2,27.0,300.0,1.0,7.0,income data,income,1.5633531764716309,-0.3400143751450066,-0.01125696647310001,0.07257228645979476,
3,27.0,400.0,1.0,7.0,income data,income,1.7823686683793014,-0.23482534023969695,-0.03309920593841716,0.042321606591319554,
4,27.0,500.0,1.0,7.0,income data,income,1.9410935538417775,-0.19841299540090754,-0.0109954201600283,0.054689205006840054,
5,27.0,600.0,1.0,7.0,income data,income,2.0129044873543305,-0.12258217371384651,-0.005985065266179073,0.05309103745505325,
6,27.0,700.0,1.0,7.0,income data,income,2.06082777427655,-0.1152816691074556,-0.001748408806326612,0.04923946903097508,
7,27.0,800.0,1.0,7.0,income data,income,2.11808173881587,-0.10505969448813934,0.002202020615140059,0.04740189829145239,
8,27.0,900.0,1.0,7.0,income data,income,2.1346614670907527,-0.10376936900742094,0.010108943105459029,0.05060234156769214,
9,27.0,1000.0,1.0,7.0,income data,income,2.2240421876944048,-0.08964936733536909,0.00046245144386230044,0.0375411619279822,
0,28.0,100.0,1.0,7.0,income data,income,0.7314016948566499,-0.6430318244833831,-0.0220999876648523,0.08729659173746089,
1,28.0,200.0,1.0,7.0,income data,income,0.9950949010992858,-0.4780610359936691,-0.032489254390809554,0.06261139940660584,
2,28.0,300.0,1.0,7.0,income data,income,1.5432797742068218,-0.4102309740935058,-0.005799700380471219,0.07305858765796919,
3,28.0,400.0,1.0,7.0,income data,income,1.8359101404819327,-0.22958106839204298,-0.015125355225617676,0.05912498885195749,
4,28.0,500.0,1.0,7.0,income data,income,2.0271654257675484,-0.12281612210869673,-0.008460083105761027,0.05847921365779523,
5,28.0,600.0,1.0,7.0,income data,income,2.176843305231418,-0.05580124504616355,0.011851947066720681,0.07287515991519387,
6,28.0,700.0,1.0,7.0,income data,income,2.19044807918776,-0.057171290914403296,0.014116415509960581,0.06670314698199446,
7,28.0,800.0,1.0,7.0,income data,income,2.207762374539359,-0.044290937761898456,0.030314094915237712,0.07632167890846722,
8,28.0,900.0,1.0,7.0,income data,income,2.243771962254314,-0.046734015366974524,0.02287360022793501,0.06408183154361106,
9,28.0,1000.0,1.0,7.0,income data,income,2.2632232012411455,-0.042000061132336,0.03161862186723527,0.06886547943397411,
0,29.0,100.0,1.0,7.0,income data,income,0.4758696238888509,-0.5510638947550506,-0.061316729134295776,0.053322129802179645,
1,29.0,200.0,1.0,7.0,income data,income,1.3537379124652855,-0.4320451377825635,0.0029193643085621643,0.10669091210362418,
2,29.0,300.0,1.0,7.0,income data,income,1.6021463477044688,-0.3837383633836064,-0.022823891400551563,0.06330427864699929,
3,29.0,400.0,1.0,7.0,income data,income,1.8257456474632028,-0.19417925833214536,-0.008591132790900265,0.07032167391914151,
4,29.0,500.0,1.0,7.0,income data,income,1.8056287200013117,-0.1918909174382729,-0.010201716489641037,0.053708394955147724,
5,29.0,600.0,1.0,7.0,income data,income,1.8573169354005203,-0.1665363567243248,0.00886238452709775,0.06313941294089606,
6,29.0,700.0,1.0,7.0,income data,income,2.0177441149724746,-0.13399538967265098,0.0003700121218802721,0.050839077837609575,
7,29.0,800.0,1.0,7.0,income data,income,2.1021135463083334,-0.11228661364326585,-0.006442869996392427,0.038910638867095344,
8,29.0,900.0,1.0,7.0,income data,income,2.119786090921867,-0.10421587067137313,-0.00239221702244812,0.038026321326653734,
9,29.0,1000.0,1.0,7.0,income data,income,2.155375175857355,-0.0920812603971252,0.011600695570230283,0.04820450156729265,
0,30.0,100.0,1.0,7.0,income data,income,0.6896630949726616,-0.5458327912589918,-0.0675672828698941,0.046924755567978045,
1,30.0,200.0,1.0,7.0,income data,income,1.0322789854567243,-0.5069145227509481,-0.07662941179915048,0.014706920465708793,
2,30.0,300.0,1.0,7.0,income data,income,1.5321466515779918,-0.3275348535987356,-0.038848748704355514,0.05177235992766857,
3,30.0,400.0,1.0,7.0,income data,income,1.8528568703522585,-0.1540610261975704,-0.022756249304282265,0.05739850754530213,
4,30.0,500.0,1.0,7.0,income data,income,1.9216600384753801,-0.14061184272124455,-0.004313527304379942,0.06369173840048915,
5,30.0,600.0,1.0,7.0,income data,income,2.0013461933492596,-0.14672377037310125,-0.02330162437625706,0.034244474123222145,
6,30.0,700.0,1.0,7.0,income data,income,2.1240968189950604,-0.11457190082932318,-0.028159282628414547,0.022949649114537434,
7,30.0,800.0,1.0,7.0,income data,income,2.206512211464916,-0.08408082523212437,-0.026363736184067173,0.01945378969744382,
8,30.0,900.0,1.0,7.0,income data,income,2.26258884400003,-0.06970276132448988,-0.014029009185438205,0.027531112530102982,
9,30.0,1000.0,1.0,7.0,income data,income,2.2531549948362835,-0.07286881754897258,-0.010320831118429703,0.026930541952776495,
0,31.0,100.0,1.0,7.0,income data,income,0.7429841801955918,-0.5488902644029274,-0.0020355376338848474,0.11563574103511286,
1,31.0,200.0,1.0,7.0,income data,income,1.096734079513644,-0.3750569287366965,-0.05621315556014804,0.042090551499828203,
2,31.0,300.0,1.0,7.0,income data,income,1.580907358509271,-0.2877400062725979,-0.0320962129937795,0.0537377535212226,
3,31.0,400.0,1.0,7.0,income data,income,1.8301825384502115,-0.16776225240070475,0.0035300523206511845,0.07772570326132006,
4,31.0,500.0,1.0,7.0,income data,income,1.8872293010377625,-0.18289405286453883,-0.0014476295273217516,0.06156201133155298,
5,31.0,600.0,1.0,7.0,income data,income,1.9882670712619992,-0.16245587792698135,-0.017704096627526315,0.03738426729935902,
6,31.0,700.0,1.0,7.0,income data,income,2.09032122532195,-0.0977987499693993,-0.02212981956457325,0.028586803306903517,
7,31.0,800.0,1.0,7.0,income data,income,2.1454521578971573,-0.08848420414475922,-0.021947493363937393,0.023418522132809323,
8,31.0,900.0,1.0,7.0,income data,income,2.191485302893453,-0.08800198050000088,-0.017799189498577055,0.022955706065079417,
9,31.0,1000.0,1.0,7.0,income data,income,2.2213303540253335,-0.08476309245101782,-0.006966454447214693,0.02999221597126853,
0,32.0,100.0,1.0,7.0,income data,income,1.0275650530123543,-0.4504163531550743,-0.0745516516115415,0.039598186879944805,
1,32.0,200.0,1.0,7.0,income data,income,1.1317192169203765,-0.3602718405792496,-0.004295724673634369,0.08737555157499428,
2,32.0,300.0,1.0,7.0,income data,income,1.4140086269370635,-0.3167372316048195,0.01717786578598789,0.09845522810059752,
3,32.0,400.0,1.0,7.0,income data,income,1.7144372478493743,-0.23523576556302597,-0.003592199307816737,0.06805239124008722,
4,32.0,500.0,1.0,7.0,income data,income,1.8957819884274776,-0.15980143275603678,0.001429495955373021,0.06610708741156666,
5,32.0,600.0,1.0,7.0,income data,income,1.977709002555005,-0.1690781010105809,-0.0034268136525306137,0.051733537152273405,
6,32.0,700.0,1.0,7.0,income data,income,2.0411620360811384,-0.09806137033529938,0.010343805563942848,0.060566807362532955,
7,32.0,800.0,1.0,7.0,income data,income,2.1347738994468033,-0.08745638080009352,0.003924191795405893,0.04910006352129938,
8,32.0,900.0,1.0,7.0,income data,income,2.1514458437129904,-0.08034351755300466,0.002795631480698548,0.04320298814120712,
9,32.0,1000.0,1.0,7.0,income data,income,2.2383102272734123,-0.044749443232070134,0.012473620565315197,0.04988338878333288,
0,33.0,100.0,1.0,7.0,income data,income,0.632059133520509,-0.5005727643930665,-0.02856704380589364,0.10305515966808608,
1,33.0,200.0,1.0,7.0,income data,income,0.6285628998496798,-0.5729013874273126,0.051984308429628465,0.14005428573664574,
2,33.0,300.0,1.0,7.0,income data,income,1.574667901963486,-0.29789144001387524,-0.010629214234880627,0.07475569776515996,
3,33.0,400.0,1.0,7.0,income data,income,1.7247565435690309,-0.29052372114167896,-0.038616092904580755,0.031653195482283666,
4,33.0,500.0,1.0,7.0,income data,income,1.8678459108611356,-0.16946961451463782,-0.019640262874577454,0.045350940756966274,
5,33.0,600.0,1.0,7.0,income data,income,1.935043865220487,-0.1551498852841622,-0.015418466713266958,0.04061963092198839,
6,33.0,700.0,1.0,7.0,income data,income,1.9599737866930507,-0.16138999401664184,-0.01570456306667354,0.032977737698912525,
7,33.0,800.0,1.0,7.0,income data,income,2.0479333339633987,-0.1273202322071785,-0.004282168186671907,0.03992464778447905,
8,33.0,900.0,1.0,7.0,income data,income,2.0955640081501103,-0.10617674453364488,-0.003678175686596104,0.03618461479641042,
9,33.0,1000.0,1.0,7.0,income data,income,2.1609998895114235,-0.08781000165566251,-0.0054645467649371594,0.030824276232762314,
0,34.0,100.0,1.0,7.0,income data,income,0.7255180224417856,-0.6215118235443965,-0.04893005332593198,0.06171863359310134,
1,34.0,200.0,1.0,7.0,income data,income,1.0500926354538653,-0.4991349628297837,-0.0522240391047362,0.03726270319070702,
2,34.0,300.0,1.0,7.0,income data,income,1.3660486226363833,-0.3770904478834404,-0.03307931038434354,0.05273708223432892,
3,34.0,400.0,1.0,7.0,income data,income,1.8396492748663607,-0.2682245089146996,-0.03928834383864308,0.037038256947763096,
4,34.0,500.0,1.0,7.0,income data,income,1.902697255304734,-0.2395640770875301,-0.0016222876555234739,0.06193083581697711,
5,34.0,600.0,1.0,7.0,income data,income,2.008958913129573,-0.18779555866699232,0.0077654434138276045,0.063715255241623,
6,34.0,700.0,1.0,7.0,income data,income,2.2121778382194286,-0.11291313552147443,0.023597638147028057,0.07453114945833225,
7,34.0,800.0,1.0,7.0,income data,income,2.2224036079672205,-0.10841812501021604,0.012724144356924962,0.05732620855881849,
8,34.0,900.0,1.0,7.0,income data,income,2.201690472090721,-0.07435504049965595,0.010095370888513998,0.05136663947396983,
9,34.0,1000.0,1.0,7.0,income data,income,2.24115218523271,-0.06871424262298999,0.004020941046909147,0.04139329891985835,
0,35.0,100.0,1.0,7.0,income data,income,0.9247276942141466,-0.5528370550608444,0.028024206839733046,0.14731489600043346,
1,35.0,200.0,1.0,7.0,income data,income,1.4847524586899434,-0.44492230743944666,-0.0044939538397880075,0.09019508043380974,
2,35.0,300.0,1.0,7.0,income data,income,1.681586069463817,-0.2981002366342545,0.01313783628814036,0.09378034949855688,
3,35.0,400.0,1.0,7.0,income data,income,1.771857503290182,-0.2637227239681421,0.011628834608674376,0.08051589115522725,
4,35.0,500.0,1.0,7.0,income data,income,1.8600432714983257,-0.138726897389202,0.006711952086132566,0.07321845737872577,
5,35.0,600.0,1.0,7.0,income data,income,1.962260223311673,-0.12519435618644728,-0.007291173174780705,0.05062770663261818,
6,35.0,700.0,1.0,7.0,income data,income,2.097010005103978,-0.08647961561775226,0.005692775454043355,0.05690860818624156,
7,35.0,800.0,1.0,7.0,income data,income,2.138583467578998,-0.07919985684033845,0.0006377668689123716,0.04616986054118958,
8,35.0,900.0,1.0,7.0,income data,income,2.1563977196476247,-0.0695672036869038,0.005664141053729183,0.04648259110209238,
9,35.0,1000.0,1.0,7.0,income data,income,2.164547907276451,-0.06821905915379284,0.011841683128085378,0.04875271845083336,
0,36.0,100.0,1.0,7.0,income data,income,0.6443113878742406,-0.3293926406080703,-0.09679255809226156,0.028339164606995926,
1,36.0,200.0,1.0,7.0,income data,income,0.9550926224643718,-0.40532110351585304,-0.01070369617407179,0.07744790416105135,
2,36.0,300.0,1.0,7.0,income data,income,1.2358129154976332,-0.36332653990072844,-0.021182207088754894,0.05871978471218655,
3,36.0,400.0,1.0,7.0,income data,income,1.5507406179323533,-0.29800680662705376,-0.003737806665724275,0.065320969668584,
4,36.0,500.0,1.0,7.0,income data,income,1.7927482285998702,-0.15603421690474512,-0.007970243916454527,0.057599952038037666,
5,36.0,600.0,1.0,7.0,income data,income,1.9670114299543753,-0.10732735805438494,0.004476249447852066,0.0630287929647935,
6,36.0,700.0,1.0,7.0,income data,income,2.1418844804561425,-0.07358247709097286,0.012584336484778207,0.06485959615046824,
7,36.0,800.0,1.0,7.0,income data,income,2.1750686877236056,-0.06838342499905027,0.004133455218234865,0.05009526333306642,
8,36.0,900.0,1.0,7.0,income data,income,2.2025068759670643,-0.06339254878860937,0.00895368689831286,0.05009054456642156,
9,36.0,1000.0,1.0,7.0,income data,income,2.220818442102922,-0.05416278904572178,0.011745412514023858,0.048895638088964716,
0,37.0,100.0,1.0,7.0,income data,income,0.8121388929520994,-0.40013686022273126,-0.02808132173836142,0.10599343515822301,
1,37.0,200.0,1.0,7.0,income data,income,1.1634045039139211,-0.3636955740115949,0.03593412241465894,0.13779238130033383,
2,37.0,300.0,1.0,7.0,income data,income,1.3857164430112614,-0.297517198757252,0.016106304264652812,0.10117456179311984,
3,37.0,400.0,1.0,7.0,income data,income,1.8392505502890384,-0.11890792112957467,-0.017836204039475115,0.06201420802452585,
4,37.0,500.0,1.0,7.0,income data,income,2.012879710147178,-0.07827551919538134,0.011496663938485762,0.07936381077258482,
5,37.0,600.0,1.0,7.0,income data,income,2.008239980152981,-0.08541733910033943,-0.006884273775284943,0.050499456663544155,
6,37.0,700.0,1.0,7.0,income data,income,2.1021123070800964,-0.07228116399041365,-0.007832458680687625,0.04395745757133213,
7,37.0,800.0,1.0,7.0,income data,income,2.0930575871275976,-0.08992177865943514,-0.0014594003742523132,0.04366220720641111,
8,37.0,900.0,1.0,7.0,income data,income,2.1237857035621497,-0.07450141934734483,0.011558284369855391,0.051952444682647564,
9,37.0,1000.0,1.0,7.0,income data,income,2.16358581303235,-0.05947422229077995,0.015401402261608256,0.05206884939469357,
0,38.0,100.0,1.0,7.0,income data,income,0.6521386360145007,-0.5962640250465534,-0.11509985839831346,-0.003222187932568468,
1,38.0,200.0,1.0,7.0,income data,income,0.9475701752700562,-0.42667313301223714,-0.09887088707536698,-0.006986842304884746,
2,38.0,300.0,1.0,7.0,income data,income,1.379204917673527,-0.42981240004845317,-0.09061459787807029,-0.016443691939064576,
3,38.0,400.0,1.0,7.0,income data,income,1.683391526291147,-0.2804981332896127,-0.055583682021539266,0.016276819500179132,
4,38.0,500.0,1.0,7.0,income data,income,1.7916099028230108,-0.2538014801860441,-0.05204739535454784,0.007686482559442163,
5,38.0,600.0,1.0,7.0,income data,income,1.9129150302092652,-0.21760533335367413,-0.018623361137976382,0.03353356899667249,
6,38.0,700.0,1.0,7.0,income data,income,2.034317502906792,-0.1783091480888615,-0.0110921751561562,0.03740996436381319,
7,38.0,800.0,1.0,7.0,income data,income,2.1570768814122157,-0.09967810657286531,-0.0148111802218428,0.030693533952327146,
8,38.0,900.0,1.0,7.0,income data,income,2.214184133937885,-0.0902949681513194,-0.011383485235246064,0.029394873573817152,
9,38.0,1000.0,1.0,7.0,income data,income,2.209576259238151,-0.0900388858586204,-0.00646520529977137,0.030250524570237518,
0,39.0,100.0,1.0,7.0,income data,income,0.8742943095013512,-0.4860365666883133,-0.0331805575008522,0.0910021663435858,
1,39.0,200.0,1.0,7.0,income data,income,1.2470249776504039,-0.4428043070610975,-0.035113499402890075,0.0602765169876216,
2,39.0,300.0,1.0,7.0,income data,income,1.5027138654612642,-0.3548296561664512,0.02020003016374154,0.09663744292981591,
3,39.0,400.0,1.0,7.0,income data,income,1.7676066598650468,-0.3003956420307665,0.0014590516856708268,0.07211809210121133,
4,39.0,500.0,1.0,7.0,income data,income,2.0052270738850195,-0.15711253153316387,-0.017613272141681124,0.047283489785995066,
5,39.0,600.0,1.0,7.0,income data,income,2.060782239499584,-0.16053516602463908,-0.026765723871470203,0.028680227598714143,
6,39.0,700.0,1.0,7.0,income data,income,2.1260709486555744,-0.13364091741457296,0.003739784962450462,0.053242492999823025,
7,39.0,800.0,1.0,7.0,income data,income,2.144688632004911,-0.08104061314969592,0.0053974112640365205,0.05100531147058116,
8,39.0,900.0,1.0,7.0,income data,income,2.168264058961525,-0.07022563388934185,0.01672234228740362,0.05754707339245377,
9,39.0,1000.0,1.0,7.0,income data,income,2.2416600188326985,-0.05662979803214184,0.015750197084099936,0.05304982585384317,
0,40.0,100.0,1.0,7.0,income data,income,0.7264086978153912,-0.3617763182803458,-0.011225005758064892,0.115024478656219,
1,40.0,200.0,1.0,7.0,income data,income,1.2135490080640172,-0.27789163560285024,-0.046346184740087254,0.05269008315432651,
2,40.0,300.0,1.0,7.0,income data,income,1.6810046270988614,-0.3378422417845141,-0.030846501006685696,0.049501671649304566,
3,40.0,400.0,1.0,7.0,income data,income,1.7857293797524756,-0.21699025630911414,-0.008510553968236079,0.0617919854329478,
4,40.0,500.0,1.0,7.0,income data,income,1.9248128149204917,-0.1840045933774344,-0.007654963851765465,0.05318931546212919,
5,40.0,600.0,1.0,7.0,income data,income,1.9952349002238228,-0.16208074467924963,0.0014902426601280981,0.053660297964543545,
6,40.0,700.0,1.0,7.0,income data,income,2.0768263072480795,-0.09449987283582793,0.014648279064300128,0.0640692458812182,
7,40.0,800.0,1.0,7.0,income data,income,2.112766166853661,-0.09058965548911548,0.018739969082156138,0.06260256318159907,
8,40.0,900.0,1.0,7.0,income data,income,2.1819135367892226,-0.06594804403543064,0.02273196156303051,0.0630682071152193,
9,40.0,1000.0,1.0,7.0,income data,income,2.2031758435578483,-0.067825815078984,0.015779030960465318,0.052272530287686844,
0,41.0,100.0,1.0,7.0,income data,income,0.574032416468855,-0.6283154866669908,-0.06233003679484665,0.04906297548159058,
1,41.0,200.0,1.0,7.0,income data,income,1.1474123972784687,-0.47650550568949535,-0.012642562847365792,0.08438811308178297,
2,41.0,300.0,1.0,7.0,income data,income,1.4358866181696488,-0.2833434611043789,-0.024677754891674415,0.06629015266049221,
3,41.0,400.0,1.0,7.0,income data,income,1.7841113450693802,-0.21020736009099214,-0.043792468996347596,0.03809023150193224,
4,41.0,500.0,1.0,7.0,income data,income,1.9723587262849458,-0.14158634212356272,-0.015859352854862497,0.052810699324019134,
5,41.0,600.0,1.0,7.0,income data,income,2.069676671099872,-0.09143580564391197,0.0032295571686429166,0.0627004422617722,
6,41.0,700.0,1.0,7.0,income data,income,2.0862839662583896,-0.10722723086550841,0.0058285347068665425,0.056929785739241796,
7,41.0,800.0,1.0,7.0,income data,income,2.152810848142559,-0.09732236191058234,0.0005113664475887858,0.046042248076162556,
8,41.0,900.0,1.0,7.0,income data,income,2.158476941912906,-0.10083479841268352,0.002915362262259918,0.04346416240316013,
9,41.0,1000.0,1.0,7.0,income data,income,2.198214470308999,-0.08648522803747859,-0.0022001759943766947,0.034692680386771084,
0,42.0,100.0,1.0,7.0,income data,income,0.5643590859860832,-0.5630843927471713,-0.09017391025523679,0.02523436824005057,
1,42.0,200.0,1.0,7.0,income data,income,1.2138698774607064,-0.358023529549467,0.023901533242594822,0.12355533076733241,
2,42.0,300.0,1.0,7.0,income data,income,1.6568722536785525,-0.2684144773099378,-0.014358499359481837,0.07560227311852943,
3,42.0,400.0,1.0,7.0,income data,income,1.6445237313497227,-0.3198204964437158,-0.004258375454968817,0.06739087214455335,
4,42.0,500.0,1.0,7.0,income data,income,1.8846943914688226,-0.27527192862497935,-0.01162146878870255,0.05040967854159971,
5,42.0,600.0,1.0,7.0,income data,income,1.992015302866293,-0.15793334019913968,0.00048019146433484335,0.05874163629362166,
6,42.0,700.0,1.0,7.0,income data,income,2.0661062497187,-0.13393940851665692,-0.005375741588233015,0.04501872324686692,
7,42.0,800.0,1.0,7.0,income data,income,2.1239227292996685,-0.10277833358526665,-0.002267159509341512,0.0427085076384127,
8,42.0,900.0,1.0,7.0,income data,income,2.1492787223292984,-0.10383903232775873,0.005386345840022087,0.04569329521037222,
9,42.0,1000.0,1.0,7.0,income data,income,2.1513668200688256,-0.11162446246784166,0.004838956835690003,0.041210581083395016,
0,43.0,100.0,1.0,7.0,income data,income,0.43856714723171464,-0.5993847034067741,-0.07714196983258803,0.0322036866454356,
1,43.0,200.0,1.0,7.0,income data,income,1.007280861529738,-0.5504449615611043,-0.01875714473002253,0.06502691872230187,
2,43.0,300.0,1.0,7.0,income data,income,1.621780355640418,-0.18150829005609576,-0.008342425108757101,0.07844677802234895,
3,43.0,400.0,1.0,7.0,income data,income,1.8795346672730837,-0.1696934059954412,0.0012210259839777503,0.07823344556761211,
4,43.0,500.0,1.0,7.0,income data,income,1.970740950314533,-0.12334975512588162,-0.020717187548700423,0.045877734723221666,
5,43.0,600.0,1.0,7.0,income data,income,1.9824139344301486,-0.1284780248255076,-0.018005421979413554,0.03923737229398194,
6,43.0,700.0,1.0,7.0,income data,income,2.056804453016094,-0.11890785351343586,-0.01950470452136476,0.030372761412299505,
7,43.0,800.0,1.0,7.0,income data,income,2.0419146316261094,-0.13584450859111918,-0.010631613626163543,0.03280121419242033,
8,43.0,900.0,1.0,7.0,income data,income,2.1583961621898187,-0.09434807163320261,0.0015438352706476847,0.04198128633083506,
9,43.0,1000.0,1.0,7.0,income data,income,2.221464704135531,-0.0831884080887124,0.0064202214061650905,0.04319162322047548,
